CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
119412	R -3 c H	La0.7 Sr0.3 Mn0.9 Fe0.1 O3	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova, K.P.; Demin, A.K.; Filonova, E.A.	5.5233(5) 5.5233(5) 13.360(1) 90. 90. 120.	352.97	293.00	0.101325	2006	-1	
119413	R -3 c H	La0.7 Sr0.3 Mn0.8 Fe0.2 O3	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova, K.P.; Demin, A.K.; Filonova, E.A.	5.5260(5) 5.5260(5) 13.365(1) 90. 90. 120.	353.44	293.00	0.101325	2006	-1	
119414	R -3 c H	La0.7 Sr0.3 Mn0.7 Fe0.3 O3	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova, K.P.; Demin, A.K.; Filonova, E.A.	5.5266(6) 5.5266(6) 13.386(2) 90. 90. 120.	354.08	293.00	0.101325	2006	-1	
120147	R -3 c H	(La0.67 Sr0.33) (Mn0.99 Sn0.01) O3	LaAlO3	Assaridis, E.; Panagiotopoulos, I.; Moukarika, A.; Bakas, T.	5.5041(1) 5.5041(1) 13.362(3) 90. 90. 120.	350.57	293.00	0.101325	2007	-1	
125508	R -3 m H	Li Ni0.827 Co0.0558 Mn0.1172 O2	α−NaFeO2	Lu, Si-Qi; Zhang, Qinghua; Meng, Fanqi; Liu, Ya-Ning; Mao, Jianjun; Guo, Sijie; Qi, Mu-Yao; Xu, Yan-Song; Qiao, Yan; Zhang, Si-Dong; Jiang, Kecheng; Gu, Lin; Xia, Yang; Chen, Shuguang; Chen, GuanHua; Cao, An-Min; Wan, Li-Jun	2.8725331 2.8725331 14.1891148 90. 90. 120.	101.39	293.00	0.101325	2023	-1	
125509	R -3 m H	Li Ni0.8269 Co0.0554 Mn0.1166 O2	α−NaFeO2	Lu, Si-Qi; Zhang, Qinghua; Meng, Fanqi; Liu, Ya-Ning; Mao, Jianjun; Guo, Sijie; Qi, Mu-Yao; Xu, Yan-Song; Qiao, Yan; Zhang, Si-Dong; Jiang, Kecheng; Gu, Lin; Xia, Yang; Chen, Shuguang; Chen, GuanHua; Cao, An-Min; Wan, Li-Jun	2.8729340 2.8729340 14.1893061 90. 90. 120.	101.42	293.00	0.101325	2023	-1	
125510	R -3 m H	Li Ni0.8260 Co0.0551 Mn0.1164 O2	α−NaFeO2	Lu, Si-Qi; Zhang, Qinghua; Meng, Fanqi; Liu, Ya-Ning; Mao, Jianjun; Guo, Sijie; Qi, Mu-Yao; Xu, Yan-Song; Qiao, Yan; Zhang, Si-Dong; Jiang, Kecheng; Gu, Lin; Xia, Yang; Chen, Shuguang; Chen, GuanHua; Cao, An-Min; Wan, Li-Jun	2.8730168 2.8730168 14.1912606 90. 90. 120.	101.44	293.00	0.101325	2023	-1	
125511	R -3 m H	Li Ni0.8234 Co0.0553 Mn0.1162 O2	α−NaFeO2	Lu, Si-Qi; Zhang, Qinghua; Meng, Fanqi; Liu, Ya-Ning; Mao, Jianjun; Guo, Sijie; Qi, Mu-Yao; Xu, Yan-Song; Qiao, Yan; Zhang, Si-Dong; Jiang, Kecheng; Gu, Lin; Xia, Yang; Chen, Shuguang; Chen, GuanHua; Cao, An-Min; Wan, Li-Jun	2.8736938 2.8736938 14.1923492 90. 90. 120.	101.50	293.00	0.101325	2023	-1	
126281	R -3 c H	La0.57 Bi0.1 Sr0.33 Mn O3	LaAlO3	Lalitha, G.; Reddy, P. Venugopal	5.496(8) 5.496(8) 13.377(3) 90. 90. 120.	349.93	293.00	0.101325	2010	-1	
126282	R -3 c H	La0.47 Bi0.2 Sr0.33 Mn O3	LaAlO3	Lalitha, G.; Reddy, P. Venugopal	5.500(6) 5.500(6) 13.410(3) 90. 90. 120.	351.31	293.00	0.101325	2010	-1	
126283	R -3 c H	La0.37 Bi0.3 Sr0.33 Mn O3	LaAlO3	Lalitha, G.; Reddy, P. Venugopal	5.509(3) 5.509(3) 13.412(1) 90. 90. 120.	352.51	293.00	0.101325	2010	-1	
126387	R -3 m H	Na (Ni0.5 Mn0.25 Ti0.25) O2	α−NaFeO2	Li, Ting; Lu, Meiling; Zhang, Yangyang; Xiang, Xingde; Liu, Song; Chen, Chunxia	2.961 2.961 16.138 90. 90. 120.	122.53	293.00	0.101325	2024	-1	
126439	R -3 c H	La Ba Fe1.2 Mn0.8 O6	LaAlO3	Iben Nassar, K.; Rammeh, N.	5.5716 5.5716 13.6357 90. 90. 120.	366.58	293.00	0.101325	2023	-1	
126472	R -3 c H	La0.75 K0.19 Sr0.06 Mn O3	LaAlO3	Zhu, Xiaokun; Yu, Zhiyuan; Yu, Xiaohan; Jin, Shuaizhao; Liu, Xiang; Gu, Xin	5.5261 5.5261 13.3651 90. 90. 120.	353.46	293.00	0.101325	2023	-1	
126473	R -3 c H	La0.73 K0.21 Sr0.06 Mn O3	LaAlO3	Zhu, Xiaokun; Yu, Zhiyuan; Yu, Xiaohan; Jin, Shuaizhao; Liu, Xiang; Gu, Xin	5.5242 5.5242 13.3637 90. 90. 120.	353.18	293.00	0.101325	2023	-1	
126474	R -3 c H	La0.72 K0.22 Sr0.06 Mn O3	LaAlO3	Zhu, Xiaokun; Yu, Zhiyuan; Yu, Xiaohan; Jin, Shuaizhao; Liu, Xiang; Gu, Xin	5.5252 5.5252 13.3637 90. 90. 120.	353.31	293.00	0.101325	2023	-1	
126475	R -3 c H	La0.71 K0.23 Sr0.06 Mn O3	LaAlO3	Zhu, Xiaokun; Yu, Zhiyuan; Yu, Xiaohan; Jin, Shuaizhao; Liu, Xiang; Gu, Xin	5.5264 5.5264 13.3663 90. 90. 120.	353.53	293.00	0.101325	2023	-1	
126476	R -3 c H	La0.69 K0.25 Sr0.06 Mn O3	LaAlO3	Zhu, Xiaokun; Yu, Zhiyuan; Yu, Xiaohan; Jin, Shuaizhao; Liu, Xiang; Gu, Xin	5.5268 5.5268 13.3678 90. 90. 120.	353.62	293.00	0.101325	2023	-1	
129535	R -3 m H	Na Ce0.01 Ni0.5 Mn0.5 O2	α−NaFeO2	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	2.9438 2.9438 16.0562 90. 90. 120.	120.50	293.00	0.101325	2024	-1	
129537	R -3 m H	Na0.97 Ce0.06 Ni0.47 Mn0.5 O2	α−NaFeO2	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	2.9432 2.9432 16.0431 90. 90. 120.	120.35	293.00	0.101325	2024	-1	
129539	R -3 m H	Na0.85 Ce0.3 Ni0.35 Mn0.5 O2	α−NaFeO2	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	2.9478 2.9478 16.0096 90. 90. 120.	120.48	293.00	0.101325	2024	-1	
132730	P -3 m 1	Ni0.6 Co0.2 Mn0.2 (O H)2		Hua, Weibo; Wang, Kai; Knapp, Michael; Schwarz, Björn; Wang, Suning; Liu, Hao; Lai, Jing; Müller, Marcus; Schökel, Alexander; Missyul, Alexander; Ferreira Sanchez, Dario; Guo, Xiaodong; Binder, Joachim R.; Xiong, Jie; Indris, Sylvio; Ehrenberg, Helmut	3.1087 3.1087 4.6131 90. 90. 120.	38.61	293.00	0.101325	2020	-1	
132733	R -3 m H	Li Ni0.6 Co0.2 Mn0.2 O2		Hua, Weibo; Wang, Kai; Knapp, Michael; Schwarz, Björn; Wang, Suning; Liu, Hao; Lai, Jing; Müller, Marcus; Schökel, Alexander; Missyul, Alexander; Ferreira Sanchez, Dario; Guo, Xiaodong; Binder, Joachim R.; Xiong, Jie; Indris, Sylvio; Ehrenberg, Helmut	2.8653 2.8653 14.2117 90. 90. 120.	101.05	293.00	0.101325	2020	-1	
136038	R -3 m H	Li0.96 Ni0.81 Co0.1 Mn0.1 O2	α−NaFeO2	Chang, Zhi; Qiao, Yu; Yang, Huijun; Cao, Xin; Zhu, Xingyu; He, Ping; Zhou, Haoshen	2.8567 2.8567 14.3389(5) 90. 90. 120.	101.34	293.00	0.101325	2021	-1	
137791	R -3 c H	La0.62 Nd0.05 Ba0.33 Mn O3	LaAlO3	Tillaoui, S.; Ounacer, M.; Essoumhi, A.; Razouk, A.; Hlil, E.K.; Sahlaoui, M.; Sajieddine, M.	5.5216 5.5216 13.5454 90. 90. 120.	357.65	293.00	0.101325	2022	-1	
137797	R -3 c H	La0.8 Sr0.2 Mn0.9 Fe0.1 O3	LaAlO3	Estemirova, S.Kh.; Mitrofanov, V.Ya.; Uporov, S.A.; Kozhina, G.A.	5.51380(9) 5.51380(9) 13.3644(3) 90. 90. 120.	351.87	293.00	0.101325	2022	-1	
137798	R -3 c H	La0.8 Sr0.2 Mn0.85 Fe0.15 O3	LaAlO3	Estemirova, S.Kh.; Mitrofanov, V.Ya.; Uporov, S.A.; Kozhina, G.A.	5.51373(8) 5.51373(8) 13.3637(3) 90. 90. 120.	351.84	293.00	0.101325	2022	-1	
139353	R -3 m H	Li0.993 Ni0.8 Mn0.1 Co0.1 O2	α−NaFeO2	Märker, Katharina; Reeves, Philip J.; Xu, Chao; Griffith, Kent J.; Grey, Clare P.	2.87174(6) 2.87174(6) 14.1986(2) 90. 90. 120.	101.41	293.00	0.101325	2019	-1	
139421	R -3 m H	Na Fe0.2 Mn0.4 Ni0.4 O2	α−NaFeO2	Deng, Changjian; Skinner, Paige; Liu, Yuzi; Sun, Meiling; Tong, Wei; Ma, Chunrong; Lau, Miu Lun; Hunt, Riley; Barnes, Pete; Xu, Jing; Xiong, Hui	2.96894(4) 2.96894(4) 16.0119(4) 90. 90. 120.	122.23	293.00	0.101325	2018	-1	
142009	P -3 m 1	Na0.1 (Ni0.5 Mn0.4 Ti0.1) O2	TlCdS2	Mariyappan, Sathiya; Marchandier, Thomas; Rabuel, François; Iadecola, Antonella; Rousse, Gwenaëlle; Morozov, Anatoly V.; Abakumov, Artem M.; Tarascon, Jean-Marie	2.8024(7) 2.8024(7) 4.4328(1) 90. 90. 120.	30.15	293.00	0.101325	2020	-1	
145745	R -3 m H	Li Ni0.8 Mn0.1 Co0.1 O2	α−NaFeO2	McClelland, Innes; Booth, Samuel G.; Anthonisamy, Nirmalesh N.; Middlemiss, Laurence A.; Pérez, Gabriel E.; Cussen, Edmund J.; Baker, Peter J.; Cussen, Serena A.	2.8727 2.8727 14.1986 90. 90. 120.	101.47	293.00	0.101325	2023	-1	
145874	R -3 m H	Li Ni0.9 Co0.05 Mn0.05 O2	α−NaFeO2	Lee, Jimin; Park, Sanghyuk; Jeong, Seongdeock; Park, Jangho; Kim, Wooseok; Ko, Gyeongbin; Park, Kwangho; Kim, Hong-In; Kwon, Kyungjung	2.8669 2.8669 14.1782 90. 90. 120.	100.92	293.00	0.101325	2023	-1	
146072	R -3 m H	Li Ni0.8 (Mn0.17 Al0.03) O2	α−NaFeO2	Tian, Rongzheng; Yin, Shan; Zhang, Hongzhou; Song, Dawei; Ma, Yue; Zhang, Lianqi	2.8752 2.8752 14.2368 90. 90. 120.	101.92	293.00	0.101325	2023	-1	
146073	R -3 m H	Li Ni0.8 (Mn0.15 Al0.05) O2	α−NaFeO2	Tian, Rongzheng; Yin, Shan; Zhang, Hongzhou; Song, Dawei; Ma, Yue; Zhang, Lianqi	2.8737 2.8737 14.2390 90. 90. 120.	101.83	293.00	0.101325	2023	-1	
146074	R -3 m H	Li Ni0.8 (Mn0.1 Al0.1) O2	α−NaFeO2	Tian, Rongzheng; Yin, Shan; Zhang, Hongzhou; Song, Dawei; Ma, Yue; Zhang, Lianqi	2.8695 2.8695 14.2419 90. 90. 120.	101.56	293.00	0.101325	2023	-1	
147206	R -3 m H	Li Ni0.83 Co0.11 Mn0.06 O2	α−NaFeO2	Meng, Xin‐Hai; Zhang, Xu‐Dong; Sheng, Hang; Fan, Min; Lin, Ting; Xiao, Dongdong; Tian, Jianxin; Wen, Rui; Liu, Wen‐Zhe; Shi, Ji‐Lei; Wan, Li‐Jun; Guo, Yu‐Guo	2.8730319 2.8730319 14.1927527 90. 90. 120.	101.46	293.00	0.101325	2023	-1	
147207	R -3 m H	Li Ni0.83 Co0.11 Mn0.06 O2	α−NaFeO2	Meng, Xin‐Hai; Zhang, Xu‐Dong; Sheng, Hang; Fan, Min; Lin, Ting; Xiao, Dongdong; Tian, Jianxin; Wen, Rui; Liu, Wen‐Zhe; Shi, Ji‐Lei; Wan, Li‐Jun; Guo, Yu‐Guo	2.8718835 2.8718835 14.1912729 90. 90. 120.	101.36	293.00	0.101325	2023	-1	
147473	R -3 m H	Na (Ni0.3 Fe0.2 Mn0.5) O2	α−NaFeO2	Xu, Shuangwu; Chen, Hongxia; Li, Cheng; Nie, Rihuang; Yang, Yutian; Zhou, Mengcheng; Zhang, Xinyu; Zhou, Hongming	2.9292(6) 2.9292(6) 16.3416(3) 90. 90. 120.	121.43	293.00	0.101325	2023	-1	
147524	R -3 m H	Na0.6 Mn0.67 Ni0.22 Fe0.11 O2	α−NaFeO2	Zhang, Zheng; Liu, Zhi-Yuan; Zhang, Ren-Zhi; Liu, Hong-Quan; Gu, YiJie	2.9183(3) 2.9183(3) 16.7693(9) 90. 90. 120.	123.68	293.00	0.101325	2023	-1	
147528	R -3 m H	Na0.6 Mn0.62 Ni0.22 Fe0.16 O2	α−NaFeO2	Zhang, Zheng; Liu, Zhi-Yuan; Zhang, Ren-Zhi; Liu, Hong-Quan; Gu, YiJie	2.9183(3) 2.9183(3) 16.7693(9) 90. 90. 120.	123.68	293.00	0.101325	2023	-1	
147642	R -3 m H	Li Ni0.65 Co0.15 Mn0.2 O2	α−NaFeO2	Zhao, Wengao; Wang, Kuan; Fan, Xinming; Ren, Fucheng; Xu, Xieyu; Liu, Yangyang; Xiong, Shizhao; Liu, Xiangsi; Zhang, Zhengfeng; Si, Mayan; Zhang, Ruizhuo; Bergh, Wessel van den; Yan, Pengfei; Battaglia, Corsin; Brezesinski, Torsten; Yang, Yong	2.876 2.876 14.190 90 90 120	101.65	293.00	0.101325	2023	-1	
147730	R -3 m H	Na Cu0.2 Fe0.3 Mn0.5 O2	α−NaFeO2	Ben Slima, Ichrak; Karoui, Karim; Mahmoud, Abdelfattah; Boschini, Frederic; Ben Rhaiem, Abdallah	2.9389(1) 2.9389(1) 16.5208(11) 90. 90. 120.	123.58	295.00	0.101325	2022	-1	
147735	R -3 c H	(La0.8 Sr0.2) (Mn0.95 Ni0.05) O3	LaAlO3	Xie, Zhuojia; Jiang, Xinyu; Zou, Zhengguang	5.52041 5.52041 13.36316 90. 90. 120.	352.68	295.00	0.101325	2022	-1	
147736	R -3 c H	(La0.8 Sr0.2) (Mn0.90 Ni0.10) O3	LaAlO3	Xie, Zhuojia; Jiang, Xinyu; Zou, Zhengguang	5.52009 5.52009 13.34651 90. 90. 120.	352.20	295.00	0.101325	2022	-1	
147737	R -3 c H	(La0.8 Sr0.2) (Mn0.85 Ni0.15) O3	LaAlO3	Xie, Zhuojia; Jiang, Xinyu; Zou, Zhengguang	5.51545 5.51545 13.33653 90. 90. 120.	351.35	295.00	0.101325	2022	-1	
151150	R -3 m H	Na (Ni0.4 Mn0.4 Ti0.2) O2	α−NaFeO2	Zhang, Shiguang; Li, Xinyan; Su, Yun; Yang, Yang; Yu, Hao; Wang, Haibo; Zhang, Qing; Lu, Yaxiang; Song, Dawei; Wang, Shanfeng; Zhang, Qinghua; Rong, Xiaohui; Zhang, Lianqi; Chen, Liquan; Hu, Yong‐Sheng	2.93546 2.93546 16.24133 90. 90. 120.	121.20	293.00	0.101325	2023	-1	
151615	R -3 c H	(La0.67 Pb0.33) ((Mn0.99 Fe0.01) O3)	LaAlO3	Lee Himin; Kim Sam Jin; Shim Inbo; Kim Sung Baek; Kim Chul Sung	5.5201 5.5201 13.4293 90. 90. 120.	354.39	293.00	0.101325	2004	-1	
151616	R -3 c H	(La0.67 Pb0.33) ((Mn0.95 Fe0.05) O3)	LaAlO3	Lee Himin; Kim Sam Jin; Shim Inbo; Kim Sung Baek; Kim Chul Sung	5.5298 5.5298 13.4435 90. 90. 120.	356.01	293.00	0.101325	2004	-1	
151839	R -3 H	(La1.6 Sr0.4) (Co Mn O6)	La2NiMnO6	Troyanchuk, I.O.; Sazonov, A.P.; Szymczak, H.; Toebbens, D.M.; Gamari-Seale, H.	5.475994 5.475994 13.243181 90. 90. 120.	343.91	298.00	0.101325	2004	-1	
152275	R -3 m H	Li Ni0.5 Mn0.4 Ti0.1 O2	α−NaFeO2	Myung, S.T.; Komaba, S.; Hosoya, K.; Hirosaki, N.; Miura, Y.; Kumagai, N.	2.890(2) 2.890(2) 14.31(1) 90. 90. 120.	103.51	293.00	0.101325	2005	-1	
152334	P -3	(Ca0.20 Mn0.01 K0.009) (Mn0.89 O2) (H2 O)0.6		Ertl, A.; Pertlik, F.; Prem, M.; Post, J.E.; Kim Soo Jin; Brandstaetter, F.; Schuster, R.	2.845(1) 2.845(1) 7.485(1) 90. 90. 120.	52.47	293.00	0.101325	2005	-1	
153444	R -3 m H	Li (Ni0.2 Co0.6 Mn0.2) O2	α−NaFeO2	Jiang, J.; Eberman, K.W.; Krause, L.J.; Dahn, J.R.	2.8409(3) 2.8409(3) 14.1673(9) 90. 90. 120.	99.02	293.00	0.101325	2005	-1	
153445	R -3 m H	Li (Ni0.2 Co0.6 Mn0.2) O2	α−NaFeO2	Jiang, J.; Eberman, K.W.; Krause, L.J.; Dahn, J.R.	2.8414(5) 2.8414(5) 14.1682(4) 90. 90. 120.	99.06	293.00	0.101325	2005	-1	
153446	R -3 m H	Li (Ni0.2 Co0.6 Mn0.2) O2	α−NaFeO2	Jiang, J.; Eberman, K.W.; Krause, L.J.; Dahn, J.R.	2.8410(3) 2.8410(3) 14.1685(7) 90. 90. 120.	99.04	293.00	0.101325	2005	-1	
153447	R -3 m H	Li (Ni0.2 Co0.6 Mn0.2) O2	α−NaFeO2	Jiang, J.; Eberman, K.W.; Krause, L.J.; Dahn, J.R.	2.8411(7) 2.8411(7) 14.1660(6) 90. 90. 120.	99.03	293.00	0.101325	2005	-1	
155206	R -3 c H	(La0.7 Sr0.3) ((Mn0.98 Fe0.02) O3)	LaAlO3	Yanchevskii, O.Z.; V'yunov, O.I. (Vyunov, O.I.); Belous, A.G.; Tovstolytkin, A.I.	5.5074(5) 5.5074(5) 13.3671(7) 90. 90. 120.	351.12	293.00	0.101325	2006	-1	
155207	R -3 c H	(La0.7 Sr0.3) ((Mn0.96 Fe0.04) O3)	LaAlO3	Yanchevskii, O.Z.; V'yunov, O.I. (Vyunov, O.I.); Belous, A.G.; Tovstolytkin, A.I.	5.5066(5) 5.5066(5) 13.3651(7) 90. 90. 120.	350.97	293.00	0.101325	2006	-1	
155208	R -3 c H	(La0.7 Sr0.3) ((Mn0.94 Fe0.06) O3)	LaAlO3	Yanchevskii, O.Z.; V'yunov, O.I. (Vyunov, O.I.); Belous, A.G.; Tovstolytkin, A.I.	5.5060(4) 5.5060(4) 13.3644(6) 90. 90. 120.	350.88	293.00	0.101325	2006	-1	
155209	R -3 c H	(La0.7 Sr0.3) ((Mn0.92 Fe0.08) O3)	LaAlO3	Yanchevskii, O.Z.; V'yunov, O.I. (Vyunov, O.I.); Belous, A.G.; Tovstolytkin, A.I.	5.5053(4) 5.5053(4) 13.3641(7) 90. 90. 120.	350.78	293.00	0.101325	2006	-1	
155210	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Fe0.1) O3)	LaAlO3	Yanchevskii, O.Z.; V'yunov, O.I. (Vyunov, O.I.); Belous, A.G.; Tovstolytkin, A.I.	5.5048(4) 5.5048(4) 13.3640(7) 90. 90. 120.	350.71	293.00	0.101325	2006	-1	
157146	R -3 m H	Li (Ni0.33 Co0.33 Mn0.34) O2	α−NaFeO2	Fujii, Y.; Miura, H.; Suzuki, N.; Shoji, T.; Nakayama, N.	2.8659(2) 2.8659(2) 14.253(1) 90. 90. 120.	101.38	293.00	0.101325	2007	-1	
157150	R -3 m H	Li (Mg0.33 Co0.33 Mn0.34) O2	α−NaFeO2	Fujii, Y.; Miura, H.; Suzuki, N.; Shoji, T.; Nakayama, N.	2.8587(3) 2.8587(3) 14.262(1) 90. 90. 120.	100.94	293.00	0.101325	2007	-1	
157857	R -3 c H	(La0.75 Sr0.25) (Mn0.5 Cr0.5 O3)	LaAlO3	Estemirova, S.; Fetisov, A.; Balakirev, V.; Titova, S.	5.502(7) 5.502(7) 13.329(3) 90. 90. 120.	349.44	293.00	0.101325	2007	-1	
157858	R -3 c H	(La0.75 Sr0.25) (Mn0.3 Cr0.7 O3)	LaAlO3	Estemirova, S.; Fetisov, A.; Balakirev, V.; Titova, S.	5.496(1) 5.496(1) 13.320(3) 90. 90. 120.	348.44	293.00	0.101325	2007	-1	
158806	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Fe0.1) O3)	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova,  K.P.; Demin, A.K.; Filonova, E.A.	5.5233(5) 5.5233(5) 13.360(1) 90. 90. 120.	352.97	293.00	0.101325	2006	-1	
158807	R -3 c H	(La0.7 Sr0.3) ((Mn0.8 Fe0.2) O3)	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova,  K.P.; Demin, A.K.; Filonova, E.A.	5.5260(5) 5.5260(5) 13.365(1) 90. 90. 120.	353.44	293.00	0.101325	2006	-1	
158808	R -3 c H	(La0.7 Sr0.3) ((Mn0.7 Fe0.3) O3)	LaAlO3	Petrov, A.N.; Demina, A.N.; Polovnikova,  K.P.; Demin, A.K.; Filonova, E.A.	5.5266(6) 5.5266(6) 13.386(2) 90. 90. 120.	354.08	293.00	0.101325	2006	-1	
158810	R -3 c H	(La0.7 Sr0.3) ((Mn0.99 Cu0.01) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5070(1) 5.5070(1) 13.3592(2) 90. 90. 120.	350.87	293.00	0.101325	2006	-1	
158811	R -3 c H	(La0.7 Sr0.3) ((Mn0.975 Cu0.025) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5054(2) 5.5054(2) 13.3560(3) 90. 90. 120.	350.58	293.00	0.101325	2006	-1	
158812	R -3 c H	(La0.7 Sr0.3) ((Mn0.96 Cu0.04) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5057(2) 5.5057(2) 13.3556(2) 90. 90. 120.	350.61	293.00	0.101325	2006	-1	
158813	R -3 c H	(La0.7 Sr0.3) ((Mn0.95 Cu0.05) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5047(5) 5.5047(5) 13.3481(7) 90. 90. 120.	350.28	293.00	0.101325	2006	-1	
158814	R -3 c H	(La0.7 Sr0.3) ((Mn0.925 Cu0.075) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5043(2) 5.5043(2) 13.3470(3) 90. 90. 120.	350.20	293.00	0.101325	2006	-1	
158815	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Cu0.1) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5017(3) 5.5017(3) 13.3396(4) 90. 90. 120.	349.68	293.00	0.101325	2006	-1	
158816	R -3 c H	(La0.7 Sr0.3) ((Mn0.875 Cu0.125) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5017(2) 5.5017(2) 13.3371(4) 90. 90. 120.	349.61	293.00	0.101325	2006	-1	
158817	R -3 c H	(La0.7 Sr0.3) ((Mn0.85 Cu0.15) O3)	LaAlO3	Belous, A.G.; V'yunov, O.I. (Vyunov, O.I.); Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5000(3) 5.5000(3) 13.3321(4) 90. 90. 120.	349.26	293.00	0.101325	2006	-1	
159318	R -3 m H	Li ((Ni0.65 Co0.25 Mn0.1) O2)	α−NaFeO2	Saadoune, I.; Dahbi, M.; Wikberg, M.; Gustafsson, T.; Svendlindh, P.; Edstroem, K.	2.8608(5) 2.8608(5) 14.188(3) 90. 90. 120.	100.56	293.00	0.101325	2008	-1	
159319	R -3 m H	Li ((Ni0.65 Co0.25 Mn0.1) O2)	α−NaFeO2	Saadoune, I.; Dahbi, M.; Wikberg, M.; Gustafsson, T.; Svendlindh, P.; Edstroem, K.	2.8660(5) 2.8660(5) 14.193(3) 90. 90. 120.	100.96	293.00	0.101325	2008	-1	
159320	R -3 m H	Li ((Ni0.65 Co0.25 Mn0.1) O2)	α−NaFeO2	Saadoune, I.; Dahbi, M.; Wikberg, M.; Gustafsson, T.; Svendlindh, P.; Edstroem, K.	2.8725(7) 2.8725(7) 14.217(4) 90. 90. 120.	101.59	293.00	0.101325	2008	-1	
159849	R -3 m H	(Li0.956 Ni0.044) ((Mn0.4 Ni0.356 Li0.044 Co0.2) O2)	α−NaFeO2	Ma Miaomiao; Chernova, N.A.; Toby, B.H.; Zavalij, P.Y.; Whittingham, M.S.	2.86616(2) 2.86616(2) 14.2542(2) 90. 90. 120.	101.41	298.00	0.101325	2007	-1	
160130	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Ti0.1) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.4916(1) 5.4916(1) 13.2900(10) 90. 90. 120.	347.10	2.00	0.101325	2008	-1	
160131	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Ti0.1) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.4955(1) 5.4955(1) 13.3062(10) 90. 90. 120.	348.02	198.00	0.101325	2008	-1	
160132	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Ti0.1) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.4997(1) 5.4997(1) 13.3255(6) 90. 90. 120.	349.05	311.00	0.101325	2008	-1	
160133	R -3 c H	(La0.7 Sr0.3) ((Mn0.8 Ti0.2) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.4974(1) 5.4974(1) 13.3913(10) 90. 90. 120.	350.48	2.00	0.101325	2008	-1	
160134	R -3 c H	(La0.7 Sr0.3) ((Mn0.8 Ti0.2) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.5026(1) 5.5026(1) 13.3867(10) 90. 90. 120.	351.03	196.00	0.101325	2008	-1	
160135	R -3 c H	(La0.7 Sr0.3) ((Mn0.8 Ti0.2) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.5112(1) 5.5112(1) 13.3553(7) 90. 90. 120.	351.30	281.00	0.101325	2008	-1	
160136	R -3 c H	(La0.7 Sr0.3) ((Mn0.7 Ti0.3) O3)	LaAlO3	Kallel, N.; Oumezzine, M.; Vincent, H.	5.5108(1) 5.5108(1) 13.4320(10) 90. 90. 120.	353.27	2.00	0.101325	2008	-1	
