CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
150719	P b n m	(Nd0.5 Ca0.5) ((Mn0.95 Cr0.05) O3.12)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3627(3) 5.3829(3) 7.5749(5) 90. 90. 90.	218.66	300.00	0.101325	2003	-1	
150720	P b n m	(Nd0.5 Ca0.5) ((Mn0.93 Cr0.07) O3.15)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3748(4) 5.3940(3) 7.5893(4) 90. 90. 90.	220.03	300.00	0.101325	2003	-1	
150721	P b n m	(Nd0.5 Ca0.5) ((Mn0.9 Cr0.1) O3.27)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3700(3) 5.3897(3) 7.5809(4) 90. 90. 90.	219.41	300.00	0.101325	2003	-1	
150722	P b n m	(Nd0.5 Ca0.5) ((Mn0.99 Sc0.01) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3792(3) 5.4016(3) 7.5924(4) 90. 90. 90.	220.61	300.00	0.101325	2003	-1	
150723	P b n m	(Nd0.5 Ca0.5) ((Mn0.98 Sc0.02) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3821(3) 5.4044(2) 7.6006(4) 90. 90. 90.	221.08	300.00	0.101325	2003	-1	
150724	P b n m	(Nd0.5 Ca0.5) ((Mn0.97 Sc0.03) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3850(4) 5.4082(4) 7.6054(5) 90. 90. 90.	221.49	300.00	0.101325	2003	-1	
150725	P b n m	(Nd0.5 Ca0.5) ((Mn0.96 Sc0.04) O3.18)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3836(3) 5.4078(3) 7.6065(3) 90. 90. 90.	221.45	300.00	0.101325	2003	-1	
150726	P b n m	(Nd0.5 Ca0.5) ((Mn0.95 Sc0.05) O3.21)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3813(3) 5.4055(3) 7.6040(5) 90. 90. 90.	221.19	300.00	0.101325	2003	-1	
150727	P b n m	(Nd0.5 Ca0.5) ((Mn0.94 Sc0.06) O3.21)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3837(3) 5.4091(3) 7.6104(4) 90. 90. 90.	221.62	300.00	0.101325	2003	-1	
150728	P b n m	(Nd0.5 Ca0.5) ((Mn0.92 Sc0.08) O3.24)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3821(4) 5.4091(4) 7.6092(5) 90. 90. 90.	221.52	300.00	0.101325	2003	-1	
150729	P b n m	(Nd0.5 Ca0.5) ((Mn0.9 Sc0.1) O3.48)		Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3889(4) 5.4169(4) 7.6202(6) 90. 90. 90.	222.44	300.00	0.101325	2003	-1	
151688	P n m a	(Pr0.55 Ca0.45) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.	5.4030(2) 7.6263(2) 5.4164(2) 90. 90. 90.	223.18	293.00	0.101325	2004	-1	
151689	P n m a	(Pr0.55 Ca0.45) ((Mn0.94 Cr0.06) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.	5.4028(1) 7.6265(1) 5.4159(1) 90. 90. 90.	223.16	293.00	0.101325	2004	-1	
151716	P n m a	La0.67 Ca0.33 ((Mn0.8 Cu0.2) O3)	GdFeO3	Cai, H.L.; Wu, X.-S.; Wang, F.Z.; Hu, A.; Jiang, S.S.; Feng, J.F.; Qian, B.; Xing, J.H.; Chen, C.J.; Chen, X.; Sun, M.H.; Wu, Z.-H.	5.4364(1) 7.6725(2) 5.4452(1) 90. 90. 90.	227.12	293.00	0.101325	2004	-1	
151850	P n m a	Bi0.25 Ho0.25 Ca0.5 Mn O3	GdFeO3	Krezhov, K.; Kovacheva, D.; Svab, E.; Bouree, F.; Stamenov, P.	5.4531(4) 7.5168(5) 5.3502(9) 90. 90. 90.	219.30	295.00	0.101325	2004	-1	
151851	P n m a	Bi0.25 Ho0.25 Ca0.5 Mn O3	GdFeO3	Krezhov, K.; Kovacheva, D.; Svab, E.; Bouree, F.; Stamenov, P.	5.4684(4) 7.4547(4) 5.3681(3) 90. 90. 90.	218.83	10.00	0.101325	2004	-1	
152497	P n m a	(Pr0.63 Bi0.07 Sr0.3) (Mn O3)	GdFeO3	Ellouze, M.; Cai, Q.; Yelon, W.B.	5.4274(4) 7.6654(8) 5.4590(8) 90. 90. 90.	227.11	293.00	0.101325	2005	-1	
152498	P n m a	(Pr0.63 Sm0.07 Sr0.3) (Mn O3)	GdFeO3	Ellouze, M.; Cai, Q.; Yelon, W.B.	5.4420(5) 7.6911(9) 5.4645(7) 90. 90. 90.	228.72	293.00	0.101325	2005	-1	
152965	P n m a	(La0.63 Ca0.37) (Mn0.97 Ni0.03) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.44421(20) 7.68896(26) 5.46291(16) 90. 90. 90.	228.68	293.00	0.101325	2005	-1	
152966	P n m a	(La0.63 Ca0.37) (Mn0.92 Ni0.08) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.44424(20) 7.68896(26) 5.46289(16) 90. 90. 90.	228.68	293.00	0.101325	2005	-1	
152967	P n m a	(La0.63 Ca0.37) (Mn0.92 Cr0.08) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.44484(23) 7.69251(32) 5.46604(16) 90. 90. 90.	228.94	293.00	0.101325	2005	-1	
152968	P n m a	(La0.5 Ca0.5) (Mn0.92 Ni0.08) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.42277(72) 7.63454(103) 5.41015(77) 90. 90. 90.	223.98	293.00	0.101325	2005	-1	
152969	P n m a	(La0.5 Ca0.5) (Mn0.92 Cr0.08) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.42816(14) 7.63773(16) 5.41340(16) 90. 90. 90.	224.43	293.00	0.101325	2005	-1	
152970	P n m a	(La0.25 Ca0.75) (Mn0.92 Cr0.08) O3	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.	5.33410(26) 7.56618(29) 5.34351(30) 90. 90. 90.	215.66	293.00	0.101325	2005	-1	
152972	P n m a	(Pr0.55 Ca0.45) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Martin y Marero, D.; Cimberle, M.R.; Tropeano, M.	5.40459(28) 7.62714(33) 5.41601(23) 90. 90. 90.	223.26	293.00	0.101325	2005	-1	
152973	P n m a	(Pr0.55 Ca0.45) ((Mn0.94 Cr0.06) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Martin y Marero, D.; Cimberle, M.R.; Tropeano, M.	5.40432(28) 7.62761(32) 5.41587(22) 90. 90. 90.	223.25	293.00	0.101325	2005	-1	
153086	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Fauth, F.; Martin, C.; Retoux, R.; Jirak, Z.; Hervieu, M.; Raveau, B.; Maignan, A.	5.40223(1) 7.61670(2) 5.39334(1) 90. 90. 90.	221.92	300.00	0.101325	2005	-1	
153087	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Fauth, F.; Martin, C.; Retoux, R.; Jirak, Z.; Hervieu, M.; Raveau, B.; Maignan, A.	5.40880(8) 7.5725(1) 5.39887(7) 90. 90. 90.	221.13	10.00	0.101325	2005	-1	
153088	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Fauth, F.; Martin, C.; Retoux, R.; Jirak, Z.; Hervieu, M.; Raveau, B.; Maignan, A.	5.43245(4) 7.50130(3) 5.42758(4) 90. 90. 90.	221.18	10.00	0.101325	2005	-1	
153622	P n m a	(Ho0.51 Ca0.49) ((Mn0.99 Cr0.01) O3)	GdFeO3	Martinelli, A.; Ferretti, M.	5.4633(4) 7.4438(5) 5.3012(3) 90. 90. 90.	215.59	293.00	0.101325	2005	-1	
153623	P n m a	(Ho0.52 Ca0.48) ((Mn0.98 Cr0.02) O3)	GdFeO3	Martinelli, A.; Ferretti, M.	5.4666(4) 7.4464(5) 5.2994(3) 90. 90. 90.	215.72	293.00	0.101325	2005	-1	
153624	P n m a	(Ho0.53 Ca0.47) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M.	5.4702(3) 7.4487(4) 5.2983(3) 90. 90. 90.	215.88	293.00	0.101325	2005	-1	
155472	P n m a	(Pr0.55 Ca0.45) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.; Ritter, C.	5.4164(2) 7.6263(2) 5.4043(2) 90. 90. 90.	223.24	300.00	0.101325	2006	-1	
155473	P n m a	(Pr0.55 Ca0.45) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.; Ritter, C.	5.4111(2) 7.6151(1) 5.3950(1) 90. 90. 90.	222.31	5.00	0.101325	2006	-1	
155474	P n m a	(Pr0.55 Ca0.45) ((Mn0.94 Cr0.06) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.; Ritter, C.	5.4133(2) 7.6262(2) 5.4026(2) 90. 90. 90.	223.04	300.00	0.101325	2006	-1	
155475	P n m a	(Pr0.55 Ca0.45) ((Mn0.94 Cr0.06) O3)	GdFeO3	Martinelli, A.; Ferretti, M.; Castellano, C.; Mondelli, C.; Cimberle, M.R.; Tropeano, M.; Ritter, C.	5.4079(1) 7.6119(2) 5.3925(1) 90. 90. 90.	221.98	5.00	0.101325	2006	-1	
157632	P b n m	(Nd0.6 Sr0.33 Eu0.07) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4654 5.4472 7.6984 90. 90. 90.	229.19	293.00	0.101325	2007	-1	
157633	P b n m	(Nd0.5 Sr0.33 Eu0.17) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4595 5.4477 7.6981 90. 90. 90.	228.95	293.00	0.101325	2007	-1	
157634	P b n m	(Nd0.4 Sr0.33 Eu0.27) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4529 5.4459 7.6877 90. 90. 90.	228.29	293.00	0.101325	2007	-1	
157635	P b n m	(Nd0.3 Sr0.33 Eu0.37) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4493 5.4424 7.6943 90. 90. 90.	228.19	293.00	0.101325	2007	-1	
157636	P b n m	(Nd0.2 Sr0.33 Eu0.47) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4508 5.4426 7.6813 90. 90. 90.	227.88	293.00	0.101325	2007	-1	
157637	P b n m	(Nd0.1 Sr0.33 Eu0.57) (Mn O3)	GdFeO3	Venkataiah, G.; Prasad, V.; Venugopal Reddy, P.	5.4495 5.4377 7.6769 90. 90. 90.	227.49	293.00	0.101325	2007	-1	
157960	P n m a	((Pr0.333 Sm0.667)0.667 Ca0.333) (Mn O3)	GdFeO3	Asthana, S.; Dho Joonghoe; Bahadur, D.	5.450(3) 7.610(9) 5.400(3) 90. 90. 90.	223.96	293.00	0.101325	2007	-1	
157961	P n m a	((La0.333 Sm0.667)0.667 Ca0.333) (Mn O3)	GdFeO3	Asthana, S.; Dho Joonghoe; Bahadur, D.	5.450(4) 7.630(1) 5.380(5) 90. 90. 90.	223.72	293.00	0.101325	2007	-1	
157976	P n m a	(La0.69 Ca0.31) ((Mn0.96 Fe0.04) O3)	GdFeO3	Zhang Li; Xue Yanjie; Zhang Baisheng; Chen Na; Chen Dong Feng; Cheng Zhao Hua; Lu Yi; Li Qingan; Di Naili	5.447(2) 7.709(3) 5.467(3) 90. 90. 90.	229.56	293.00	0.101325	2006	-1	
160969	P b n m	(Nd0.6 Eu0.07 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4654 5.4472 7.6984 90. 90. 90.	229.19	293.00	0.101325	2008	-1	
160970	P b n m	(Nd0.5 Eu0.17 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4595 5.4477 7.6981 90. 90. 90.	228.95	293.00	0.101325	2008	-1	
160971	P b n m	(Nd0.4 Eu0.27 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4529 5.4459 7.6877 90. 90. 90.	228.29	293.00	0.101325	2008	-1	
160972	P b n m	(Nd0.3 Eu0.37 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4493 5.4424 7.6943 90. 90. 90.	228.19	293.00	0.101325	2008	-1	
160973	P b n m	(Nd0.2 Eu0.47 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4508 5.4426 7.6813 90. 90. 90.	227.88	293.00	0.101325	2008	-1	
160974	P b n m	(Nd0.1 Eu0.57 Sr0.33) (Mn O3)	GdFeO3	Venkataiah, G.; Vengopal Reddy, P.	5.4495 5.4377 7.6769 90. 90. 90.	227.49	293.00	0.101325	2008	-1	
161093	P n m a	(La0.7 Ca0.3) ((Cr0.7 Mn0.3) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4319(1) 7.6847(2) 5.4552(2) 90. 90. 90.	227.71	290.00	0.101325	2008	-1	
161094	P n m a	(La0.7 Ca0.3) ((Cr0.5 Mn0.5) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4390(2) 7.6912(3) 5.4596(3) 90. 90. 90.	228.39	290.00	0.101325	2008	-1	
161095	P n m a	(La0.7 Ca0.3) ((Cr0.15 Mn0.85) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4571(9) 7.7162(2) 5.472(1) 90. 90. 90.	230.42	290.00	0.101325	2008	-1	
161096	P n m a	(La0.7 Ca0.3) ((Cr0.7 Mn0.3) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4244(1) 7.6722(2) 5.4455(1) 90. 90. 90.	226.63	5.00	0.101325	2008	-1	
161097	P n m a	(La0.7 Ca0.3) ((Cr0.5 Mn0.5) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4324(2) 7.6808(3) 5.4505(2) 90. 90. 90.	227.42	5.00	0.101325	2008	-1	
161098	P n m a	(La0.7 Ca0.3) ((Cr0.15 Mn0.85) O3)	GdFeO3	Capogna, L.; Martinelli, A.; Francesconi, M.G.; Radaelli, G.P.; Rodriguez Carvajal, J.; Cabeza, O.; Ferretti, M.; Castellano, C.; Corridoni, T.; Pompeo,N.	5.4497(9) 7.6995(9) 5.4631(9) 90. 90. 90.	229.23	5.00	0.101325	2008	-1	
161442	P n m a	(La0.5 Ca0.5) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4197(1) 7.6441(2) 5.4311(1) 90. 90. 90.	225.00	300.00	0.101325	2008	-1	
161443	P n m a	(La0.5 Ca0.5) ((Mn0.97 Cr0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4125(1) 7.6372(1) 5.4201(1) 90. 90. 90.	224.05	10.00	0.101325	2008	-1	
161444	P n m a	(La0.5 Ca0.5) ((Mn0.92 Cr0.08) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4157(2) 7.6399(2) 5.4268(3) 90. 90. 90.	224.54	300.00	0.101325	2008	-1	
161445	P n m a	(La0.5 Ca0.5) ((Mn0.92 Cr0.08) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4087(2) 7.6323(2) 5.4162(2) 90. 90. 90.	223.59	10.00	0.101325	2008	-1	
161446	P n m a	(La0.5 Ca0.5) ((Mn0.97 Ni0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4098(2) 7.6299(2) 5.4217(2) 90. 90. 90.	223.79	300.00	0.101325	2008	-1	
161447	P n m a	(La0.5 Ca0.5) ((Mn0.97 Ni0.03) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4044(2) 7.6253(2) 5.4122(2) 90. 90. 90.	223.04	10.00	0.101325	2008	-1	
161448	P n m a	(La0.5 Ca0.5) ((Mn0.92 Ni0.08) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4033(1) 7.6256(2) 5.4168(1) 90. 90. 90.	223.19	300.00	0.101325	2008	-1	
161449	P n m a	(La0.5 Ca0.5) ((Mn0.92 Ni0.08) O3)	GdFeO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Ritter, C.	5.4010(2) 7.6058(2) 5.4109(2) 90. 90. 90.	222.27	10.00	0.101325	2008	-1	
162389	P m n a	(La0.77 Sr0.23) (Mn0.5 Cu0.5) O3		El-Hagary, M.; Shoker, Y.A.; Mohammad, S.; Moustafa, A.M.; Abd El-Aal, A.; Michor, H.; Reissner, M.; Hilscher, G.; Ramadan, A.A.	13.314(1) 9.506(3) 5.496(4) 90. 90. 90.	695.59	293.00	0.101325	2009	-1	
164840	I m m a	(Bi0.75 La0.25) (Fe O3)0.75 (Mn O3)0.25	BaPbO3(oI20)	Troyanchuk, I.O.; Bushinskii, M.V.; Karoinsky, D.V.; Mantytskaya, O.S.; Fedotova, V.V.; Prochnenko, O.I.	5.590(2) 7.826(2) 5.593(3) 90. 90. 90.	244.68	293.00	0.101325	2009	-1	
165909	I m m a	(Bi0.75 La0.25) ((Fe0.75 Mn0.25) O3)	BaPbO3(oI20)	Troyanchuk, I.O.; Bushinskii, M.V.; Karpinskii, D.V.; Mantytskaya, O.S.; Fedotova, V.V.; Prokhnenko, O.I.	5.590(2) 7.826(2) 5.593(3) 90. 90. 90.	244.68	290.00	0.101325	2008	-1	
166691	P n m a	(La0.5 Ca0.45 Ba0.05) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.413(2) 7.640(3) 5.439(2) 90. 90. 90.	224.93	300.00	0.101325	2009	-1	
166692	P n m a	(La0.5 Ca0.4 Ba0.1) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.435(3) 7.647(2) 5.444(3) 90. 90. 90.	226.26	300.00	0.101325	2009	-1	
166693	P n m a	(La0.5 Ca0.35 Ba0.15) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.436(2) 7.647(1) 5.463(1) 90. 90. 90.	227.09	300.00	0.101325	2009	-1	
166694	P n m a	(La0.5 Ca0.30 Ba0.20) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.455(1) 7.702(2) 5.491(1) 90. 90. 90.	230.70	300.00	0.101325	2009	-1	
166695	P n m a	(La0.5 Ca0.20 Ba0.30) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.4807(8) 7.769(1) 5.4560(7) 90. 90. 90.	232.31	300.00	0.101325	2009	-1	
166696	P n m a	(La0.5 Ca0.10 Ba0.40) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.5021(7) 7.789(1) 5.4814(5) 90. 90. 90.	234.91	300.00	0.101325	2009	-1	
166698	P n m a	(La0.5 Ca0.45 Ba0.05) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.426(1) 7.536(2) 5.474(1) 90. 90. 90.	223.83	22.00	0.101325	2009	-1	
166699	P n m a	(La0.5 Ca0.4 Ba0.1) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.440(1) 7.536(2) 5.486(1) 90. 90. 90.	224.90	22.00	0.101325	2009	-1	
166700	P n m a	(La0.5 Ca0.35 Ba0.15) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.436(2) 7.647(1) 5.463(1) 90. 90. 90.	227.09	22.00	0.101325	2009	-1	
166701	P n m a	(La0.5 Ca0.3 Ba0.2) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.443(1) 7.693(2) 5.485(1) 90. 90. 90.	229.67	22.00	0.101325	2009	-1	
166702	P n m a	(La0.5 Ca0.2 Ba0.3) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.4710(8) 7.7533(9) 5.4470(6) 90. 90. 90.	231.05	22.00	0.101325	2009	-1	
166703	P n m a	(La0.5 Ca0.1 Ba0.4) (Mn O3)	GdFeO3	Dhiman, I.; Das, A.; Nigam, A.K.	5.4892(8) 7.7762(9) 5.4689(6) 90. 90. 90.	233.44	22.00	0.101325	2009	-1	
166864	P n m a	(La0.76 Ca0.24) ((Mn0.93 Cr0.07) O3)	GdFeO3	Li Junhong; Xue Yanjie; Chen Na; Cheng Dongfeng; Shi Fengjun; Wang Fangwei	5.45252(91) 7.70623(135) 5.46502(98) 90. 90. 90.	229.63	293.00	0.101325	2008	-1	
167135	P n m a	(Pr0.7 Ca0.2 Sr0.1) (Mn O3)	GdFeO3	Dogra, A.; Rayaprol, S.; Babu, P.D.; Kumar, G.R.; Gupta, S.K.	5.4577(4) 7.6935(4) 5.4463(4) 90. 90. 90.	228.68	293.00	0.101325	2010	-1	
167136	P n m a	(Pr0.7 Ca0.1 Sr0.2) (Mn O3)	GdFeO3	Dogra, A.; Rayaprol, S.; Babu, P.D.; Kumar, G.R.; Gupta, S.K.	5.4586(4) 7.7102(4) 5.4667(4) 90. 90. 90.	230.08	293.00	0.101325	2010	-1	
169360	P n m a	(La0.5 Sr0.5) ((Mn0.5 Fe0.5) O3)	GdFeO3	Zhang Gang Hua; Lin Jian Hua	5.478(8) 7.762(2) 5.479(7) 90. 90. 90.	232.97	293.00	0.101325	2010	-1	
169361	P n m a	(La0.5 Sr0.5) ((Mn0.6 Fe0.4) O3)	GdFeO3	Zhang Gang Hua; Lin Jian Hua	5.482(1) 7.717(1) 5.461(1) 90. 90. 90.	231.03	293.00	0.101325	2010	-1	
169362	P n m a	(La0.5 Sr0.5) ((Mn0.7 Fe0.3) O3)	GdFeO3	Zhang Gang Hua; Lin Jian Hua	5.441(1) 7.692(1) 5.479(1) 90. 90. 90.	229.31	293.00	0.101325	2010	-1	
169363	P n m a	(La0.5 Sr0.5) ((Mn0.8 Fe0.2) O3)	GdFeO3	Zhang Gang Hua; Lin Jian Hua	5.428(1) 7.672(1) 5.465(1) 90. 90. 90.	227.58	293.00	0.101325	2010	-1	
171377	P b n m	Sr0.94 La0.94 Mn Ti O6	GdFeO3	Alvarez-Serrano, I.; Lopez, M.L.; Pico, C.; Veiga, M.L.	5.5031(2) 5.4653(2) 7.7961(3) 90. 90. 90.	234.48	4.00	0.101325	2006	-1	
171378	P b n m	Sr0.94 La0.94 Mn Ti O6	GdFeO3	Alvarez-Serrano, I.; Lopez, M.L.; Pico, C.; Veiga, M.L.	5.5164(1) 5.47006(1) 7.8057(1) 90. 90. 90.	235.54	300.00	0.101325	2006	-1	
174485	P b n m	(La0.7 Ca0.2 Ag0.1) (Mn O3)	GdFeO3	Lakshmi, Y.K.; Reddy, P.V.	5.481(4) 5.492(4) 7.747(2) 90. 90. 90.	233.20	293.00	0.101325	2010	-1	
177255	P m n 21	Li2 Mg (Ge0.991 Mn0.009) O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39174 5.47387 4.99974 90. 90. 90.	174.93	293.00	0.101325	2024	-1	
177256	P m n 21	(Li1.994 Mn0.006) Mg Ge O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39131 5.47845 4.99874 90. 90. 90.	175.03	293.00	0.101325	2024	-1	
177257	P m n 21	Li2 (Mg0.9995 Mn0.0005) Ge O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39092 5.47866 4.99722 90. 90. 90.	174.97	293.00	0.101325	2024	-1	
177258	P m n 21	(Li1.997 Mn0.003) Mg (Ge0.991 Mn0.0085) O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39178 5.47948 4.99978 90. 90. 90.	175.11	293.00	0.101325	2024	-1	
177259	P m n 21	Li2 (Mg0.9994 Mn0.0006) (Ge0.9906 Mn0.0094) O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39156 5.47882 4.99861 90. 90. 90.	175.04	293.00	0.101325	2024	-1	
177260	P m n 21	(Li0.99864 Mn0.00136)2 (Mg0.99953 Mn0.00047) (Ge0.99089 Mn0.00911) O4	Cu3AsS4	Zhang, Mingshun; Sun, Anqi; Li, Xiaoniu; Sun, Shijie; Ding, Wei; Fang, Dong; Mi, Baoxiu; Gao, Zhiqiang	6.39129 5.47864 4.99747 90. 90. 90.	174.99	293.00	0.101325	2024	-1	
